arg-id,x,y,probability,cluster-id
A185001345000000747_4,6.2686234,-0.14709,1.0,10
A185001345000000747_5,5.122419,4.550058,0.9739194245009258,24
A185001345000000747_6,4.700284,1.2420237,1.0,18
A185001345000000747_7,4.377477,1.4151815,1.0,18
A185001345000000748_0,8.712811,4.8531113,1.0,8
A185001345000000749_0,10.444115,3.785866,0.864140834754637,15
A185001345000000749_1,6.001866,0.58389366,1.0,5
A185001345000000749_2,11.145249,5.8019514,1.0,9
A185001345000000749_3,6.2401314,3.8390737,0.9831058572152616,29
A185001345000000750_0,10.552252,2.614926,0.9913998454093764,15
A185001345000000750_1,9.920325,3.5138865,1.0,15
A185001345000000750_2,4.9305634,0.97142524,1.0,20
A185001345000000750_3,4.342872,1.5365379,1.0,18
A185001345000000751_0,8.574048,2.8129115,1.0,4
A185001345000000752_0,9.459577,4.1100574,1.0,1
A185001345000000752_1,4.098891,3.8760538,1.0,24
A185001345000000752_2,6.943392,2.5171156,1.0,29
A185001345000000753_0,9.131241,3.0678773,1.0,4
A185001345000000753_1,8.425437,5.2210484,1.0,8
A185001345000000753_2,5.545363,-0.027901623,1.0,27
A185001345000000754_0,9.277247,3.2179453,1.0,15
A185001345000000754_1,7.5828457,4.384964,1.0,8
A185001345000000755_0,7.528748,-0.3912288,1.0,17
A185001345000000755_1,7.906688,1.6022534,1.0,2
A185001345000000756_0,8.945188,4.750623,1.0,1
A185001345000000756_1,9.409848,3.9514227,1.0,1
A185001345000000757_0,8.513984,3.0155883,1.0,4
A185001345000000758_0,4.7125816,0.57264376,1.0,20
A185001345000000758_1,7.5401106,6.6941714,1.0,0
A185001345000000758_2,7.5568833,5.2524896,1.0,8
A185001345000000758_3,8.147564,4.5969763,1.0,8
A185001345000000758_4,6.7251396,3.302548,1.0,29
A185001345000000758_5,6.5737615,1.95827,1.0,5
A185001345000000759_0,8.896015,2.2122262,1.0,4
A185001345000000759_1,7.851427,4.0835557,1.0,8
A185001345000000761_0,10.451098,1.6025823,1.0,6
A185001345000000761_1,5.0128894,3.9007382,1.0,24
A185001345000000761_2,3.6218805,2.9115186,1.0,3
A185001345000000761_3,10.273998,1.076019,1.0,6
A185001345000000762_0,10.578635,1.72108,1.0,6
A185001345000000762_1,10.324861,0.9565723,0.8942286815932772,6
A185001345000000763_0,9.439501,6.5583487,1.0,28
A185001345000000763_1,6.7428937,1.9359715,1.0,5
A185001345000000764_0,8.119936,3.7252052,1.0,8
A185001345000000764_1,4.041168,4.113838,1.0,24
A185001345000000764_2,4.7346864,0.5361657,1.0,20
A185001345000000764_3,4.187604,3.7886736,1.0,24
A185001345000000764_4,8.959125,6.0095906,1.0,28
A185001345000000765_0,10.48657,1.8080015,1.0,6
A185001345000000765_1,10.097229,6.5876336,1.0,9
A185001345000000766_0,9.502723,1.0714579,1.0,23
A185001345000000767_0,8.64144,5.3825707,1.0,28
A185001345000000767_1,8.069162,4.4140224,1.0,8
A185001345000000767_2,8.970482,4.5643926,1.0,1
A185001345000000767_3,7.038504,6.0381727,1.0,0
A185001345000000767_4,4.0350003,4.940293,1.0,13
A185001345000000767_5,5.042689,3.3383002,1.0,24
A185001345000000768_0,8.995046,1.3940978,1.0,4
A185001345000000768_1,4.396116,3.9186094,1.0,24
A185001345000000768_2,8.153804,2.2804286,1.0,4
A185001345000000769_0,9.187349,2.9927142,1.0,4
A185001345000000769_1,9.884138,5.11145,1.0,1
A185001345000000769_2,7.7146015,2.7990413,1.0,4
A185001345000000769_3,9.316456,5.754984,1.0,28
A185001345000000769_4,9.629216,0.92905515,1.0,23
A185001345000000770_0,7.044109,5.778417,1.0,0
A185001345000000770_1,7.250072,5.7981577,1.0,0
A185001345000000770_2,4.3232965,4.9707694,1.0,13
A185001345000000770_3,3.8771932,5.200528,1.0,13
A185001345000000770_4,6.7974114,1.8588965,1.0,5
A185001345000000771_0,10.489709,4.4361267,0.8903017513605456,1
A185001345000000771_1,8.044633,2.5493145,1.0,4
A185001345000000772_0,7.818544,4.2240024,1.0,8
A185001345000000772_1,6.9970026,2.953733,1.0,29
A185001345000000773_0,7.765466,4.607161,1.0,8
A185001345000000773_1,8.5475235,4.10699,1.0,8
A185001345000000773_2,8.000868,0.5320686,1.0,2
A185001345000000773_3,7.097676,1.4984857,1.0,2
A185001345000000775_0,9.673015,3.5450754,1.0,15
A185001345000000775_1,9.274705,5.16852,1.0,1
A185001345000000775_2,3.804969,3.1495388,1.0,3
A185001345000000776_0,8.011411,-0.08227474,0.8612864190301216,17
A185001345000000776_1,3.1204948,4.6456046,1.0,22
A185001345000000776_2,7.297961,5.3826704,1.0,0
A185001345000000776_3,8.37518,4.02972,1.0,8
A185001345000000776_4,6.3590126,3.5411673,1.0,29
A185001345000000776_5,3.224873,4.4005575,1.0,22
A185001345000000777_0,7.218808,2.9226286,1.0,29
A185001345000000778_0,4.9555044,4.1971455,1.0,24
A185001345000000778_1,7.9806113,4.0048847,1.0,8
A185001345000000778_2,10.882927,4.515209,0.9258480927513184,16
A185001345000000778_3,4.6516705,0.07832625,1.0,20
A185001345000000779_0,8.183786,2.1994443,1.0,4
A185001345000000780_0,8.65375,4.0496154,1.0,8
A185001345000000781_0,7.359807,5.39194,1.0,0
A185001345000000781_1,7.057011,1.6956177,1.0,2
A185001345000000781_2,5.136778,0.677885,1.0,20
A185001345000000782_0,8.987001,3.5474725,1.0,4
A185001345000000782_1,8.850582,3.9997084,1.0,8
A185001345000000783_0,7.071274,5.0787034,1.0,7
A185001345000000783_1,6.9271994,6.0073333,1.0,0
A185001345000000783_2,6.4204698,5.886419,1.0,14
A185001345000000783_3,7.8869324,3.9710588,1.0,8
A185001345000000783_4,5.580389,1.0848564,1.0,5
A185001345000000783_5,7.1023026,5.162335,1.0,7
A185001345000000784_0,10.415093,2.1076066,1.0,6
A185001345000000784_1,10.608789,1.5127501,1.0,6
A185001345000000784_2,5.281762,2.757805,0.0,24
A185001345000000785_0,12.397358,5.7777233,101.0,19
A185001345000000785_1,12.392466,5.7700057,1.0,19
A185001345000000785_2,12.362212,5.7343183,1.0,19
A185001345000000785_3,11.338928,5.9991226,0.9661254471215002,9
A185001345000000785_4,11.83551,5.668691,0.1451067672497107,19
A185001345000000786_0,8.239383,3.7760334,1.0,8
A185001345000000786_1,7.461957,4.2566085,1.0,8
A185001345000000786_2,6.654238,4.480805,1.0,7
A185001345000000786_3,6.746178,2.2970026,1.0,5
A185001345000000786_4,6.797104,3.1443903,1.0,29
A185001345000000787_0,4.416604,0.35357702,1.0,20
A185001345000000787_1,4.273073,4.32371,1.0,13
A185001345000000787_2,5.9442,5.203977,1.0,14
A185001345000000787_3,10.144631,2.8819053,1.0,15
A185001345000000787_4,4.946854,3.6995916,1.0,24
A185001345000000787_5,3.2427151,3.9511335,1.0,3
A185001345000000787_6,4.3015695,1.3007799,1.0,18
A185001345000000787_7,4.735242,0.6586484,1.0,20
A185001345000000787_8,2.7426853,4.066452,1.0,12
A185001345000000788_0,7.338511,4.555065,1.0,7
A185001345000000788_1,10.069553,4.244001,1.0,1
A185001345000000788_2,10.871532,4.9761724,1.0,16
A185001345000000788_3,11.274872,3.189544,0.9009907847942455,15
A185001345000000789_0,10.434184,3.4523,1.0,15
A185001345000000789_1,6.899763,4.1042824,0.9613194490876722,7
A185001345000000789_2,7.489227,4.4185343,1.0,8
A185001345000000789_3,4.0391335,4.1914864,1.0,24
A185001345000000789_4,9.1142845,2.6256645,1.0,4
A185001345000000790_0,9.594662,6.692473,1.0,28
A185001345000000790_1,4.4055333,0.7275644,0.9362534245657042,20
A185001345000000790_2,10.062566,6.4233394,1.0,9
A185001345000000790_3,8.678511,2.350378,1.0,4
A185001345000000790_4,4.327979,3.2294524,1.0,24
A185001345000000790_5,7.252665,1.7134863,1.0,2
A185001345000000790_6,4.329102,2.9979813,1.0,24
A185001345000000791_0,7.4109187,0.40643787,1.0,17
A185001345000000791_1,4.629016,3.6260312,1.0,24
A185001345000000792_0,9.593159,1.1948425,1.0,23
A185001345000000792_1,9.371497,1.5141551,1.0,23
A185001345000000792_2,5.7584467,-0.119393446,1.0,27
A185001345000000793_0,9.338762,2.004637,1.0,4
A185001345000000793_1,7.5175004,-0.29179373,1.0,17
A185001345000000793_2,7.088671,2.2516577,1.0,5
A185001345000000793_3,5.5051746,1.8651559,0.0,5
A185001345000000793_4,6.8750124,3.2197793,1.0,29
A185001345000000794_0,9.731861,3.0897493,1.0,15
A185001345000000794_1,7.820274,5.3127666,1.0,8
A185001345000000794_2,11.257414,2.6280107,0.8172126772856034,26
A185001345000000794_3,8.151658,2.2383747,1.0,4
A185001345000000795_0,7.60607,1.6063244,1.0,2
A185001345000000795_1,8.946173,0.8265938,1.0,23
A185001345000000796_0,8.294985,3.9452603,1.0,8
A185001345000000796_1,9.666667,4.587503,1.0,1
A185001345000000797_0,3.7245646,4.0018306,1.0,3
A185001345000000798_0,9.133247,6.4245634,1.0,28
A185001345000000798_1,9.336176,3.495127,1.0,15
A185001345000000798_2,9.166795,6.464303,1.0,28
A185001345000000798_3,4.9138055,0.9118158,1.0,20
A185001345000000798_4,3.1709366,3.435424,1.0,3
A185001345000000798_5,3.8541675,3.3052144,1.0,3
A185001345000000799_0,5.9526443,5.57724,1.0,14
A185001345000000799_1,4.7990503,0.15430157,1.0,20
A185001345000000800_0,8.504331,2.529608,1.0,4
A185001345000000800_1,7.996181,2.8016167,1.0,4
A185001345000000801_0,10.105525,2.8764539,1.0,15
A185001345000000801_1,7.464228,1.6306118,1.0,2
A185001345000000802_0,9.28738,3.7750313,1.0,1
A185001345000000803_0,8.781599,2.5985017,1.0,4
A185001345000000804_0,9.988609,2.509926,1.0,15
A185001345000000805_0,8.450957,1.3565826,1.0,2
A185001345000000806_0,11.215829,4.5965242,1.0,16
A185001345000000806_1,9.641084,5.344321,1.0,1
A185001345000000806_2,3.9667876,5.2694793,1.0,13
A185001345000000806_3,9.240684,2.5501332,1.0,4
A185001345000000806_4,7.114768,1.6923785,1.0,2
A185001345000000806_5,5.059069,0.7917983,1.0,20
A185001345000000806_6,3.2142327,3.251441,1.0,3
A185001345000000807_0,8.129221,3.7318113,1.0,8
A185001345000000807_1,9.22114,3.989228,1.0,1
A185001345000000807_2,8.510686,5.2523103,1.0,8
A185001345000000808_0,3.1147485,4.2830114,1.0,22
A185001345000000809_0,10.8095045,1.6922789,1.0,6
A185001345000000809_1,11.610638,1.7625324,0.0,11
A185001345000000809_2,9.381852,1.8848418,1.0,4
A185001345000000809_3,2.4981773,4.286979,1.0,12
A185001345000000810_0,7.6173058,2.4367,1.0,4
A185001345000000811_0,7.0494084,5.6941056,1.0,0
A185001345000000811_1,8.086527,4.1553698,1.0,8
A185001345000000811_2,7.093319,4.7158504,1.0,7
A185001345000000813_0,3.196329,3.143046,1.0,3
A185001345000000814_0,9.148026,4.2957063,1.0,1
A185001345000000814_1,5.19907,3.196518,1.0,24
A185001345000000814_2,9.121614,4.424006,1.0,1
A185001345000000814_3,8.469305,5.9300113,1.0,28
A185001345000000814_4,8.614847,5.385371,1.0,28
A185001345000000814_5,7.752185,6.463217,1.0,0
A185001345000000814_6,8.702146,3.1367967,1.0,4
A185001345000000815_0,11.001564,3.4691706,1.0,15
A185001345000000815_1,9.836532,1.9155792,1.0,6
A185001345000000815_2,12.258399,5.7274666,0.6392641268120157,19
A185001345000000815_3,11.269521,6.3336635,0.9119879206816908,9
A185001345000000815_4,9.708909,3.100708,1.0,15
A185001345000000816_0,7.0097704,2.4653494,1.0,29
A185001345000000816_1,5.1738358,1.0386552,1.0,20
A185001345000000816_2,7.026577,2.4464626,1.0,29
A185001345000000816_3,8.582877,5.8712063,1.0,28
A185001345000000816_4,5.2920313,1.0468328,1.0,20
A185001345000000817_0,8.945539,1.0931927,1.0,23
A185001345000000817_1,7.704943,4.198986,1.0,8
A185001345000000817_2,6.985341,5.811192,1.0,0
A185001345000000817_3,3.1295586,3.4539275,1.0,3
A185001345000000817_4,3.0694544,4.5705905,1.0,22
A185001345000000818_0,6.718805,3.8540542,1.0,29
A185001345000000818_1,10.875768,5.357114,1.0,16
A185001345000000818_2,7.5052996,4.59386,1.0,8
A185001345000000818_3,7.771264,4.555933,1.0,8
A185001345000000818_4,9.103069,4.607805,1.0,1
A185001345000000819_0,6.5415697,5.1740494,1.0,7
A185001345000000819_1,2.352822,4.162694,1.0,12
A185001345000000819_2,8.639379,1.2793145,1.0,2
A185001345000000819_3,2.3919683,4.2459884,1.0,12
A185001345000000821_0,8.041745,2.3027864,1.0,4
A185001345000000822_0,7.9274774,2.3703675,1.0,4
A185001345000000823_0,7.7296963,4.2991595,1.0,8
A185001345000000823_1,8.011104,4.23518,1.0,8
A185001345000000823_2,8.955055,1.2299737,1.0,23
A185001345000000824_0,7.026586,2.485522,1.0,29
A185001345000000824_1,9.249143,4.6538467,1.0,1
A185001345000000824_2,4.130073,5.2525473,1.0,13
A185001345000000824_3,5.780667,5.108959,1.0,14
A185001345000000825_0,8.156761,4.0014443,1.0,8
A185001345000000825_1,4.3298364,4.199058,1.0,24
A185001345000000825_2,10.201268,2.9938252,1.0,15
A185001345000000825_3,4.502397,3.8061335,1.0,24
A185001345000000825_4,6.8454585,2.1841881,1.0,5
A185001345000000826_0,11.039183,3.5312223,1.0,15
A185001345000000829_0,7.608242,6.0098925,1.0,0
A185001345000000829_1,10.480154,6.0304265,1.0,9
A185001345000000830_0,3.985798,1.7600403,1.0,18
A185001345000000830_1,6.7795463,1.476518,1.0,5
A185001345000000830_2,6.970864,1.4838536,1.0,2
A185001345000000830_3,4.888246,0.36608076,1.0,20
A185001345000000830_4,7.024217,5.7099624,1.0,0
A185001345000000830_5,6.2552056,5.4297924,1.0,14
A185001345000000830_6,9.317309,0.8553174,1.0,23
A185001345000000830_7,8.487598,1.4735342,1.0,2
A185001345000000830_8,4.214054,2.13607,1.0,18
A185001345000000830_9,4.0147743,3.526672,1.0,3
A185001345000000830_10,7.212707,2.083682,1.0,2
A185001345000000831_0,8.81141,1.7348722,1.0,4
A185001345000000831_1,8.267101,2.0263271,1.0,4
A185001345000000831_2,8.634719,2.6054888,1.0,4
A185001345000000831_3,8.84307,2.2090561,1.0,4
A185001345000000831_4,8.868078,1.9997474,1.0,4
A185001345000000831_5,9.943459,1.1998448,1.0,23
A185001345000000832_0,8.167523,3.9124737,1.0,8
A185001345000000832_1,9.542572,5.280326,1.0,1
A185001345000000832_2,8.732557,6.408289,0.8198465655599753,28
A185001345000000832_3,8.89114,3.3349676,1.0,4
A185001345000000832_4,3.236831,3.1974108,1.0,3
A185001345000000833_0,9.624044,4.9918923,1.0,1
A185001345000000833_1,10.891434,5.1940646,1.0,16
A185001345000000833_2,9.611078,6.2019014,1.0,28
A185001345000000833_3,9.953809,2.6672084,1.0,15
A185001345000000833_4,11.263406,5.9636846,1.0,9
A185001345000000833_5,9.758209,6.1505365,1.0,28
A185001345000000833_6,7.124188,1.7919967,1.0,2
A185001345000000834_0,9.394935,4.848721,1.0,1
A185001345000000834_1,3.039542,4.5802937,1.0,22
A185001345000000835_0,10.483199,3.4535933,1.0,15
A185001345000000835_1,6.9488153,3.4370303,1.0,29
A185001345000000835_2,4.192885,3.58129,1.0,24
A185001345000000835_3,7.6557155,0.10034888,1.0,17
A185001345000000836_0,9.547175,5.1412344,1.0,1
A185001345000000836_1,9.008028,5.399899,1.0,28
A185001345000000836_2,8.50615,3.0105822,1.0,4
A185001345000000836_3,3.3521612,3.0280068,1.0,3
A185001345000000837_0,9.011001,3.2044895,1.0,4
A185001345000000837_1,7.988338,2.750687,1.0,4
A185001345000000838_0,9.84879,3.7414904,1.0,15
A185001345000000839_0,7.947128,2.303979,1.0,4
A185001345000000841_0,7.8411407,2.8702037,1.0,4
A185001345000000842_0,7.7311068,2.7708302,1.0,4
A185001345000000843_0,7.886229,2.6378856,1.0,4
A185001345000000844_0,8.874059,5.4456105,1.0,28
A185001345000000845_0,9.470049,3.7046254,1.0,15
A185001345000000845_1,9.627896,5.585116,1.0,1
A185001345000000845_2,9.300211,6.2687397,1.0,28
A185001345000000845_3,7.378134,1.4385101,1.0,2
A185001345000000845_4,6.913083,0.6021206,1.0,2
A185001345000000845_5,9.236104,3.7284906,1.0,1
A185001345000000845_6,10.185327,1.166785,1.0,6
A185001345000000845_7,8.678472,0.5776532,1.0,23
A185001345000000847_0,7.692872,2.2067664,1.0,2
A185001345000000849_0,8.0899315,3.8373282,1.0,8
A185001345000000849_1,7.7331777,2.590874,1.0,4
A185001345000000850_0,8.198804,2.2699249,1.0,4
A185001345000000851_0,4.512274,0.16087364,1.0,20
A185001345000000851_1,9.712813,1.09977,1.0,23
A185001345000000851_2,3.1187155,3.7545385,1.0,3
A185001345000000853_0,7.3206306,5.1886935,1.0,7
A185001345000000853_1,8.206579,3.8905582,1.0,8
A185001345000000853_2,8.538999,4.2833166,1.0,8
A185001345000000853_3,9.759318,1.9769706,1.0,6
A185001345000000854_0,7.8106813,2.7575538,1.0,4
A185001345000000855_0,11.598726,1.7547834,0.0,11
A185001345000000856_0,7.938301,0.9005585,1.0,2
A185001345000000856_1,8.66627,2.968575,1.0,4
A185001345000000856_2,9.08936,4.8270288,1.0,1
A185001345000000856_3,9.002529,5.321422,1.0,1
A185001345000000857_0,9.044286,6.0671597,1.0,28
A185001345000000857_1,9.088754,6.5035777,1.0,28
A185001345000000857_2,10.291086,5.8363705,1.0,9
A185001345000000857_3,10.841504,2.0151315,1.0,6
A185001345000000857_4,3.4797204,5.3484836,1.0,22
A185001345000000857_5,10.78817,1.9999888,1.0,6
A185001345000000857_6,4.7848425,0.9275901,1.0,20
A185001345000000857_7,5.5233254,-0.33341286,1.0,27
A185001345000000858_0,7.4138374,5.9397144,1.0,0
A185001345000000858_1,7.587445,5.552587,1.0,0
A185001345000000858_2,4.422277,4.8762302,1.0,13
A185001345000000859_0,6.555703,3.7380362,1.0,29
A185001345000000860_0,3.9022825,3.1545644,1.0,3
A185001345000000860_1,4.908182,0.94423676,1.0,20
A185001345000000861_0,9.66154,3.8019404,1.0,15
A185001345000000861_1,7.895774,4.15406,1.0,8
A185001345000000861_2,10.893385,2.0781603,1.0,6
A185001345000000861_3,5.3415627,5.2428136,0.0,14
A185001345000000861_4,6.180702,1.899039,1.0,5
A185001345000000861_5,7.558162,3.94744,1.0,8
A185001345000000862_0,8.914859,5.260439,1.0,1
A185001345000000863_0,4.5048842,0.022109374,1.0,20
A185001345000000863_1,9.713533,4.376446,1.0,1
A185001345000000863_2,8.369886,5.5906796,1.0,28
A185001345000000863_3,9.662307,5.4577756,1.0,1
A185001345000000863_4,12.343249,5.7540855,1.0,19
A185001345000000863_5,4.073629,3.1635942,1.0,3
A185001345000000863_6,7.3916607,1.809357,1.0,2
A185001345000000864_0,9.71857,2.7226434,1.0,15
A185001345000000864_1,9.408685,5.8032827,1.0,28
A185001345000000864_2,7.5281353,4.288985,1.0,8
A185001345000000864_3,5.9732747,0.43581608,1.0,5
A185001345000000865_0,7.759964,3.577439,1.0,8
A185001345000000865_1,7.942301,4.777507,1.0,8
A185001345000000865_2,4.16817,4.714355,1.0,13
A185001345000000865_3,8.650495,6.4614472,0.7632574471618022,28
A185001345000000865_4,6.4007134,0.601042,1.0,5
A185001345000000865_5,3.7377675,3.361481,1.0,3
A185001345000000865_6,4.0503454,3.2886033,1.0,3
A185001345000000866_0,6.8730574,4.7287517,1.0,7
A185001345000000866_1,9.666005,2.6554153,1.0,15
A185001345000000866_2,7.396849,4.6895294,1.0,8
A185001345000000866_3,7.6617537,4.439771,1.0,8
A185001345000000866_4,6.486925,5.9470716,1.0,0
A185001345000000866_5,7.352204,5.0530853,1.0,7
A185001345000000866_6,5.158844,0.44125128,1.0,20
A185001345000000867_0,8.721075,1.9457376,1.0,4
A185001345000000867_1,9.150757,0.94413763,1.0,23
A185001345000000867_2,7.0871177,2.5932705,1.0,29
A185001345000000868_0,5.0337896,4.1633024,1.0,24
A185001345000000868_1,8.011993,3.9845247,1.0,8
A185001345000000869_0,5.826694,-0.32684755,1.0,27
A185001345000000869_1,8.172622,4.0050774,1.0,8
A185001345000000869_2,9.794698,2.7892213,1.0,15
A185001345000000869_3,6.0885744,5.5939937,1.0,14
A185001345000000869_4,6.0055037,-0.1326443,1.0,27
A185001345000000869_5,3.3788455,3.0200133,1.0,3
A185001345000000870_0,7.3136187,3.1663861,1.0,29
A185001345000000870_1,7.660434,2.4087474,1.0,4
A185001345000000871_0,3.906066,1.4859215,1.0,18
A185001345000000872_0,6.5164104,4.4645185,1.0,7
A185001345000000872_1,7.377547,3.23629,1.0,29
A185001345000000873_0,5.480192,5.875355,1.0,14
A185001345000000873_1,9.203759,4.205287,1.0,1
A185001345000000873_2,9.318826,6.0415235,1.0,28
A185001345000000873_3,5.624828,1.2907063,1.0,5
A185001345000000873_4,5.604712,1.5101372,1.0,5
A185001345000000873_5,7.4450107,2.672379,1.0,29
A185001345000000874_0,10.140128,1.3000636,1.0,6
A185001345000000874_1,9.912737,0.69686985,1.0,23
A185001345000000874_2,7.0533805,0.028476963,0.0,17
A185001345000000874_3,7.0631676,-0.025051614,0.0,17
A185001345000000874_4,9.318938,2.0360193,1.0,4
A185001345000000874_5,5.437835,3.8337054,1.0,24
A185001345000000874_6,8.731119,2.744882,1.0,4
A185001345000000874_7,3.8184853,2.9269998,1.0,3
A185001345000000874_8,4.461643,4.085416,1.0,24
A185001345000000875_0,8.075669,3.2928727,1.0,4
A185001345000000876_0,6.7411456,1.9364601,1.0,5
A185001345000000877_0,8.036149,0.84897757,1.0,2
A185001345000000877_1,7.514076,1.793978,1.0,2
A185001345000000878_0,6.047953,2.5074425,0.8319883935612568,5
A185001345000000879_0,9.295312,3.169504,1.0,15
A185001345000000879_1,4.683182,2.6009502,1.0,18
A185001345000000880_0,9.641257,1.086224,1.0,23
A185001345000000880_1,7.6290207,-0.45747894,1.0,17
A185001345000000880_2,10.847005,2.0820358,1.0,6
A185001345000000880_3,4.1178217,3.5720065,1.0,24
A185001345000000880_4,6.5387864,1.9835209,1.0,5
A185001345000000881_0,6.553127,3.5680678,1.0,29
A185001345000000881_1,8.533347,4.964608,1.0,8
A185001345000000881_2,4.5096254,1.2688205,0.9156606973555522,18
A185001345000000882_0,9.332404,3.6337142,1.0,15
A185001345000000882_1,6.195696,5.122646,1.0,7
A185001345000000884_0,3.9636405,4.377558,1.0,13
A185001345000000885_1,9.955928,2.501308,1.0,15
A185001345000000885_2,9.675349,5.156441,1.0,1
A185001345000000885_3,9.365791,0.7929347,1.0,23
A185001345000000886_0,7.7489023,5.513717,1.0,0
A185001345000000886_1,5.800673,5.126024,1.0,14
A185001345000000886_2,3.6139805,4.08927,1.0,3
A185001345000000887_0,9.483048,2.809599,1.0,15
